,Chin,Nose,RightEye1,RightEye2,LeftEye1,LeftEye2,MouthRight,MouthTop,MouthLeft,MouthBottom,Label
24,770.0,742.0,728.0,724.0,741.0,21148.0,748.0,781.0,809.0,803.0,Real_Face
25,776.0,715.0,735.0,722.0,708.0,720.0,799.0,757.0,806.0,818.0,Real_Face
26,758.0,683.0,703.0,703.0,672.0,683.0,816.0,718.0,787.0,803.0,Real_Face
27,944.0,22714.0,938.0,938.0,29204.0,30664.0,954.0,977.0,1005.0,1005.0,Real_Face
28,644.0,559.0,566.0,558.0,579.0,591.0,553.0,557.0,572.0,557.0,Real_Face
29,631.0,548.0,563.0,553.0,553.0,557.0,544.0,547.0,549.0,547.0,Real_Face
30,632.0,540.0,542.0,543.0,531.0,549.0,545.0,542.0,569.0,545.0,Real_Face
31,636.0,536.0,549.0,536.0,529.0,537.0,537.0,534.0,541.0,539.0,Real_Face
32,621.0,560.0,601.0,599.0,569.0,572.0,566.0,558.0,552.0,558.0,Real_Face
33,635.0,549.0,557.0,550.0,549.0,558.0,548.0,547.0,557.0,548.0,Real_Face
34,643.0,565.0,557.0,548.0,581.0,18584.0,554.0,568.0,654.0,565.0,Real_Face
35,555.0,428.0,450.0,444.0,421.0,424.0,442.0,427.0,436.0,442.0,Real_Face
36,659.0,572.0,583.0,577.0,579.0,591.0,570.0,569.0,584.0,570.0,Real_Face
37,624.0,528.0,558.0,547.0,522.0,526.0,538.0,527.0,533.0,532.0,Real_Face
38,616.0,534.0,566.0,553.0,540.0,542.0,546.0,533.0,546.0,549.0,Real_Face
39,604.0,510.0,536.0,537.0,509.0,512.0,518.0,509.0,514.0,513.0,Real_Face
40,672.0,601.0,626.0,606.0,612.0,617.0,605.0,599.0,602.0,597.0,Real_Face
41,644.0,544.0,586.0,581.0,547.0,547.0,565.0,544.0,546.0,561.0,Real_Face
42,634.0,549.0,580.0,567.0,551.0,556.0,552.0,547.0,550.0,552.0,Real_Face
43,639.0,550.0,562.0,558.0,530.0,539.0,570.0,558.0,600.0,565.0,Real_Face
44,642.0,531.0,563.0,560.0,511.0,517.0,556.0,538.0,539.0,542.0,Real_Face
45,645.0,553.0,566.0,554.0,544.0,557.0,556.0,551.0,560.0,555.0,Real_Face
46,628.0,545.0,584.0,558.0,547.0,557.0,546.0,540.0,546.0,541.0,Real_Face
47,635.0,546.0,571.0,554.0,564.0,576.0,546.0,550.0,553.0,545.0,Real_Face
48,646.0,560.0,565.0,561.0,575.0,579.0,556.0,558.0,567.0,557.0,Real_Face
49,636.0,544.0,557.0,545.0,557.0,568.0,542.0,543.0,552.0,543.0,Real_Face
50,628.0,554.0,548.0,544.0,567.0,23588.0,540.0,553.0,664.0,551.0,Real_Face
51,657.0,564.0,584.0,570.0,571.0,587.0,574.0,568.0,584.0,565.0,Real_Face
52,628.0,535.0,539.0,528.0,543.0,556.0,545.0,539.0,570.0,543.0,Real_Face
53,628.0,534.0,538.0,532.0,553.0,556.0,526.0,534.0,554.0,531.0,Real_Face
54,644.0,565.0,557.0,547.0,11151.0,17036.0,549.0,560.0,608.0,556.0,Real_Face
55,699.0,628.0,643.0,638.0,610.0,631.0,639.0,637.0,695.0,744.0,Real_Face
56,636.0,535.0,573.0,558.0,526.0,544.0,553.0,539.0,548.0,546.0,Real_Face
57,650.0,550.0,564.0,562.0,530.0,536.0,567.0,555.0,561.0,564.0,Real_Face
58,672.0,570.0,584.0,569.0,17522.0,11571.0,567.0,567.0,572.0,558.0,Real_Face
59,602.0,541.0,509.0,509.0,12516.0,24531.0,525.0,552.0,658.0,542.0,Real_Face
60,602.0,525.0,504.0,506.0,529.0,21903.0,520.0,537.0,636.0,532.0,Real_Face
61,605.0,551.0,514.0,515.0,18038.0,22714.0,522.0,573.0,687.0,538.0,Real_Face
62,605.0,537.0,514.0,510.0,540.0,23588.0,531.0,549.0,636.0,585.0,Real_Face
63,589.0,521.0,484.0,485.0,513.0,25554.0,511.0,576.0,616.0,607.0,Real_Face
64,621.0,526.0,531.0,523.0,538.0,545.0,529.0,533.0,563.0,534.0,Real_Face
65,569.0,526.0,477.0,479.0,523.0,26665.0,512.0,614.0,605.0,610.0,Real_Face
66,570.0,526.0,480.0,481.0,518.0,32278.0,512.0,616.0,608.0,610.0,Real_Face
67,610.0,537.0,525.0,518.0,13049.0,14602.0,520.0,537.0,681.0,533.0,Real_Face
68,667.0,590.0,593.0,585.0,15725.0,19783.0,566.0,583.0,600.0,573.0,Real_Face
69,598.0,21148.0,527.0,530.0,13332.0,25554.0,552.0,21148.0,21903.0,667.0,Real_Face
70,568.0,517.0,467.0,469.0,523.0,25554.0,500.0,602.0,593.0,596.0,Real_Face
71,572.0,531.0,474.0,477.0,532.0,25554.0,508.0,613.0,597.0,601.0,Real_Face
72,556.0,517.0,458.0,461.0,500.0,36076.0,491.0,599.0,583.0,591.0,Real_Face
73,575.0,530.0,484.0,488.0,527.0,22714.0,515.0,589.0,605.0,609.0,Real_Face
74,654.0,581.0,564.0,563.0,13629.0,18584.0,569.0,581.0,691.0,581.0,Real_Face
75,23588.0,24531.0,604.0,604.0,14958.0,21148.0,650.0,29204.0,43806.0,21148.0,Real_Face
76,679.0,611.0,623.0,622.0,642.0,650.0,609.0,611.0,619.0,611.0,Real_Face
77,618.0,21903.0,541.0,537.0,10574.0,13332.0,557.0,21148.0,21903.0,20443.0,Real_Face
78,618.0,19165.0,573.0,567.0,19783.0,18038.0,576.0,14602.0,27877.0,65535.0,Real_Face
79,26665.0,13629.0,571.0,571.0,9892.0,12025.0,565.0,24531.0,27877.0,21148.0,Real_Face
80,21903.0,21903.0,584.0,580.0,10759.0,14958.0,577.0,23588.0,23588.0,620.0,Real_Face
81,659.0,570.0,572.0,567.0,594.0,605.0,582.0,580.0,666.0,586.0,Real_Face
82,747.0,669.0,669.0,664.0,698.0,702.0,660.0,665.0,710.0,670.0,Real_Face
83,639.0,553.0,562.0,558.0,553.0,563.0,562.0,557.0,579.0,563.0,Real_Face
84,602.0,560.0,523.0,523.0,20443.0,21148.0,535.0,556.0,642.0,545.0,Real_Face
85,597.0,509.0,506.0,501.0,519.0,532.0,506.0,516.0,628.0,514.0,Real_Face
86,615.0,518.0,528.0,515.0,528.0,535.0,523.0,521.0,532.0,525.0,Real_Face
87,609.0,29204.0,544.0,537.0,12266.0,18038.0,560.0,36076.0,26665.0,21148.0,Real_Face
88,599.0,21903.0,533.0,533.0,13049.0,11794.0,551.0,21903.0,21903.0,19783.0,Real_Face
89,626.0,522.0,558.0,550.0,527.0,530.0,541.0,525.0,528.0,534.0,Real_Face
90,584.0,501.0,481.0,483.0,491.0,529.0,520.0,508.0,605.0,632.0,Real_Face
91,627.0,518.0,562.0,549.0,519.0,522.0,532.0,519.0,518.0,524.0,Real_Face
92,621.0,534.0,551.0,539.0,539.0,558.0,542.0,535.0,548.0,533.0,Real_Face
93,605.0,515.0,527.0,518.0,505.0,530.0,524.0,517.0,528.0,519.0,Real_Face
94,598.0,507.0,511.0,501.0,532.0,539.0,507.0,517.0,626.0,510.0,Real_Face
95,595.0,484.0,486.0,479.0,504.0,512.0,490.0,486.0,500.0,492.0,Real_Face
96,568.0,456.0,483.0,477.0,455.0,459.0,478.0,459.0,469.0,478.0,Real_Face
97,581.0,467.0,483.0,470.0,469.0,483.0,469.0,465.0,480.0,468.0,Real_Face
98,549.0,491.0,463.0,470.0,498.0,18038.0,488.0,504.0,586.0,501.0,Real_Face
99,555.0,498.0,472.0,480.0,511.0,22714.0,484.0,505.0,599.0,492.0,Real_Face
100,588.0,493.0,517.0,494.0,491.0,507.0,487.0,490.0,502.0,490.0,Real_Face
101,561.0,500.0,480.0,484.0,523.0,18038.0,483.0,501.0,610.0,497.0,Real_Face
102,568.0,21148.0,511.0,506.0,11151.0,12516.0,522.0,21903.0,21148.0,537.0,Real_Face
103,589.0,481.0,490.0,477.0,463.0,470.0,499.0,488.0,497.0,497.0,Real_Face
104,613.0,546.0,535.0,526.0,13629.0,9435.0,516.0,535.0,548.0,528.0,Real_Face
105,601.0,564.0,529.0,534.0,12025.0,16139.0,528.0,560.0,19783.0,542.0,Real_Face
106,604.0,489.0,524.0,513.0,483.0,486.0,509.0,490.0,496.0,510.0,Real_Face
107,586.0,501.0,508.0,497.0,503.0,515.0,501.0,498.0,513.0,497.0,Real_Face
108,578.0,520.0,509.0,504.0,12266.0,15725.0,498.0,516.0,538.0,504.0,Real_Face
109,565.0,549.0,523.0,526.0,15725.0,14958.0,515.0,557.0,18584.0,534.0,Real_Face
110,579.0,512.0,497.0,498.0,526.0,15725.0,501.0,515.0,538.0,508.0,Real_Face
111,585.0,499.0,516.0,501.0,504.0,512.0,506.0,499.0,515.0,501.0,Real_Face
112,587.0,485.0,502.0,493.0,475.0,482.0,486.0,483.0,498.0,497.0,Real_Face
113,589.0,458.0,489.0,482.0,454.0,457.0,476.0,457.0,467.0,472.0,Real_Face
114,579.0,449.0,470.0,464.0,433.0,442.0,465.0,451.0,458.0,458.0,Real_Face
115,579.0,477.0,489.0,480.0,460.0,470.0,484.0,479.0,485.0,480.0,Real_Face
116,534.0,21148.0,497.0,492.0,10221.0,13049.0,509.0,21148.0,23588.0,19783.0,Real_Face
117,535.0,495.0,469.0,467.0,16575.0,19165.0,474.0,503.0,591.0,486.0,Real_Face
118,589.0,467.0,492.0,488.0,448.0,456.0,491.0,474.0,477.0,486.0,Real_Face
119,591.0,466.0,473.0,467.0,439.0,445.0,482.0,469.0,473.0,477.0,Real_Face
120,589.0,465.0,484.0,481.0,449.0,454.0,493.0,477.0,480.0,484.0,Real_Face
121,559.0,488.0,474.0,476.0,512.0,15332.0,474.0,487.0,513.0,483.0,Real_Face
122,585.0,466.0,479.0,473.0,449.0,456.0,480.0,470.0,476.0,483.0,Real_Face
123,580.0,464.0,493.0,477.0,460.0,465.0,484.0,467.0,470.0,469.0,Real_Face
124,574.0,467.0,484.0,475.0,459.0,465.0,472.0,465.0,470.0,465.0,Real_Face
125,564.0,469.0,487.0,479.0,463.0,477.0,474.0,468.0,475.0,474.0,Real_Face
126,583.0,453.0,475.0,468.0,430.0,436.0,493.0,462.0,462.0,479.0,Real_Face
127,531.0,459.0,486.0,476.0,468.0,474.0,458.0,454.0,455.0,453.0,Real_Face
128,568.0,453.0,465.0,464.0,429.0,433.0,477.0,456.0,460.0,474.0,Real_Face
129,534.0,426.0,439.0,423.0,431.0,438.0,438.0,428.0,444.0,435.0,Real_Face
130,499.0,419.0,398.0,391.0,8761.0,15725.0,404.0,424.0,552.0,422.0,Real_Face
131,615.0,548.0,565.0,549.0,572.0,575.0,537.0,540.0,543.0,536.0,Real_Face
132,613.0,533.0,537.0,524.0,544.0,10054.0,520.0,530.0,546.0,526.0,Real_Face
133,595.0,504.0,514.0,501.0,506.0,517.0,509.0,505.0,522.0,510.0,Real_Face
134,581.0,493.0,509.0,494.0,500.0,510.0,485.0,491.0,503.0,493.0,Real_Face
135,610.0,514.0,500.0,501.0,518.0,523.0,516.0,516.0,542.0,520.0,Real_Face
136,580.0,490.0,486.0,473.0,497.0,504.0,499.0,497.0,522.0,504.0,Real_Face
137,559.0,528.0,490.0,483.0,14262.0,25554.0,493.0,533.0,21903.0,506.0,Real_Face
138,580.0,502.0,491.0,480.0,527.0,14958.0,491.0,504.0,625.0,508.0,Real_Face
139,642.0,557.0,553.0,549.0,590.0,595.0,552.0,553.0,566.0,552.0,Real_Face
140,587.0,18584.0,576.0,573.0,14958.0,11571.0,22714.0,27877.0,32278.0,38330.0,Real_Face
141,635.0,564.0,580.0,567.0,580.0,589.0,566.0,564.0,574.0,568.0,Real_Face
142,636.0,556.0,564.0,553.0,577.0,585.0,547.0,552.0,566.0,550.0,Real_Face
143,626.0,546.0,560.0,548.0,561.0,570.0,542.0,544.0,552.0,544.0,Real_Face
144,598.0,570.0,605.0,581.0,591.0,595.0,560.0,559.0,551.0,553.0,Real_Face
145,615.0,538.0,539.0,530.0,13049.0,16575.0,514.0,528.0,543.0,517.0,Real_Face
146,611.0,532.0,532.0,526.0,549.0,14262.0,518.0,531.0,556.0,527.0,Real_Face
147,598.0,495.0,531.0,531.0,489.0,492.0,520.0,497.0,501.0,513.0,Real_Face
148,22714.0,21903.0,541.0,532.0,13049.0,11571.0,545.0,22714.0,21903.0,20443.0,Real_Face
149,577.0,22714.0,526.0,525.0,13332.0,10221.0,544.0,23588.0,24531.0,20443.0,Real_Face
150,590.0,479.0,503.0,505.0,467.0,471.0,494.0,480.0,483.0,493.0,Real_Face
151,599.0,493.0,496.0,503.0,437.0,447.0,648.0,509.0,616.0,630.0,Real_Face
152,576.0,503.0,487.0,477.0,9583.0,11357.0,484.0,497.0,537.0,488.0,Real_Face
153,565.0,521.0,494.0,487.0,12025.0,11357.0,493.0,525.0,21148.0,505.0,Real_Face
154,594.0,523.0,541.0,532.0,518.0,523.0,515.0,518.0,519.0,517.0,Real_Face
155,602.0,524.0,541.0,531.0,517.0,522.0,518.0,520.0,522.0,518.0,Real_Face
156,621.0,575.0,595.0,576.0,582.0,587.0,567.0,566.0,564.0,563.0,Real_Face
157,626.0,561.0,568.0,554.0,560.0,566.0,552.0,554.0,554.0,551.0,Real_Face
158,554.0,434.0,450.0,445.0,419.0,421.0,451.0,436.0,446.0,456.0,Real_Face
159,551.0,465.0,484.0,475.0,457.0,464.0,472.0,464.0,467.0,471.0,Real_Face
160,553.0,465.0,478.0,474.0,458.0,465.0,470.0,464.0,467.0,471.0,Real_Face
161,688.0,612.0,641.0,610.0,620.0,625.0,613.0,605.0,613.0,610.0,Real_Face
162,761.0,650.0,615.0,607.0,17522.0,17522.0,619.0,661.0,21148.0,636.0,Real_Face
163,687.0,599.0,556.0,550.0,12516.0,16139.0,560.0,604.0,21903.0,584.0,Real_Face
164,669.0,608.0,558.0,554.0,14602.0,18038.0,562.0,599.0,19165.0,578.0,Real_Face
165,696.0,602.0,562.0,554.0,16139.0,18584.0,565.0,603.0,29204.0,575.0,Real_Face
166,701.0,21148.0,547.0,558.0,12266.0,13332.0,573.0,21148.0,29204.0,19783.0,Real_Face
167,684.0,560.0,549.0,547.0,17522.0,19783.0,547.0,561.0,606.0,552.0,Real_Face
168,684.0,580.0,551.0,552.0,16139.0,17522.0,556.0,582.0,19783.0,570.0,Real_Face
169,718.0,573.0,560.0,556.0,16139.0,17522.0,551.0,568.0,594.0,559.0,Real_Face
170,650.0,539.0,532.0,520.0,14262.0,17522.0,525.0,540.0,581.0,538.0,Real_Face
171,662.0,547.0,544.0,530.0,13629.0,17522.0,529.0,546.0,573.0,536.0,Real_Face
172,670.0,548.0,540.0,531.0,13629.0,16575.0,531.0,545.0,570.0,533.0,Real_Face
173,662.0,563.0,567.0,550.0,581.0,602.0,548.0,556.0,566.0,550.0,Real_Face
174,633.0,551.0,515.0,517.0,18038.0,15725.0,534.0,562.0,711.0,566.0,Real_Face
175,657.0,558.0,545.0,533.0,13332.0,34071.0,543.0,550.0,582.0,549.0,Real_Face
176,651.0,548.0,532.0,523.0,568.0,12777.0,535.0,541.0,575.0,538.0,Real_Face
177,652.0,565.0,570.0,562.0,597.0,601.0,554.0,560.0,567.0,556.0,Real_Face
178,659.0,559.0,556.0,549.0,602.0,11571.0,548.0,558.0,597.0,558.0,Real_Face
179,604.0,507.0,545.0,514.0,522.0,527.0,507.0,505.0,508.0,506.0,Real_Face
180,675.0,537.0,511.0,509.0,12516.0,13332.0,516.0,537.0,26665.0,522.0,Real_Face
181,25554.0,19783.0,529.0,526.0,13629.0,19783.0,538.0,26665.0,32278.0,23588.0,Real_Face
182,20443.0,30664.0,523.0,527.0,15725.0,11794.0,555.0,17036.0,21903.0,34071.0,Real_Face
183,628.0,529.0,494.0,490.0,13629.0,13938.0,501.0,548.0,26665.0,524.0,Real_Face
184,20443.0,34071.0,506.0,504.0,14262.0,12516.0,519.0,25554.0,40886.0,558.0,Real_Face
185,26665.0,23588.0,509.0,508.0,13332.0,17522.0,523.0,29204.0,47176.0,559.0,Real_Face
186,25554.0,17522.0,515.0,520.0,18038.0,14262.0,530.0,29204.0,32278.0,65535.0,Real_Face
187,634.0,522.0,517.0,508.0,553.0,22714.0,518.0,523.0,543.0,522.0,Real_Face
188,645.0,543.0,522.0,515.0,11151.0,15725.0,527.0,540.0,21903.0,537.0,Real_Face
189,792.0,652.0,646.0,646.0,694.0,17522.0,639.0,645.0,681.0,643.0,Real_Face
190,623.0,503.0,495.0,494.0,528.0,539.0,503.0,503.0,528.0,506.0,Real_Face
191,694.0,554.0,544.0,533.0,12266.0,19165.0,531.0,542.0,573.0,529.0,Real_Face
192,636.0,26665.0,525.0,522.0,13629.0,19165.0,537.0,19783.0,65535.0,29204.0,Real_Face
193,594.0,51107.0,495.0,495.0,15332.0,17522.0,520.0,40886.0,65535.0,667.0,Real_Face
194,641.0,554.0,527.0,521.0,13629.0,17036.0,533.0,555.0,729.0,548.0,Real_Face
195,643.0,550.0,518.0,517.0,13629.0,17036.0,524.0,565.0,719.0,538.0,Real_Face
196,657.0,557.0,531.0,531.0,13332.0,16139.0,531.0,573.0,65535.0,545.0,Real_Face
197,655.0,532.0,532.0,529.0,546.0,554.0,531.0,532.0,546.0,536.0,Real_Face
198,631.0,16139.0,527.0,535.0,14958.0,14262.0,65535.0,21148.0,30664.0,26665.0,Real_Face
199,632.0,14958.0,530.0,532.0,20443.0,12777.0,557.0,40886.0,65535.0,40886.0,Real_Face
200,632.0,18584.0,528.0,531.0,22714.0,12266.0,559.0,29204.0,55753.0,34071.0,Real_Face
201,666.0,557.0,531.0,533.0,10574.0,10395.0,533.0,561.0,708.0,554.0,Real_Face
202,23588.0,23588.0,522.0,525.0,12025.0,13629.0,532.0,22714.0,34071.0,557.0,Real_Face
203,18584.0,17036.0,537.0,547.0,10952.0,12516.0,36076.0,21903.0,19783.0,38330.0,Real_Face
204,659.0,25554.0,521.0,528.0,15725.0,13332.0,537.0,27877.0,32278.0,26665.0,Real_Face
205,658.0,19165.0,530.0,538.0,12025.0,12025.0,548.0,32278.0,38330.0,27877.0,Real_Face
206,661.0,23588.0,531.0,536.0,13629.0,13332.0,545.0,24531.0,43806.0,34071.0,Real_Face
207,644.0,21148.0,532.0,540.0,15725.0,12025.0,560.0,17036.0,47176.0,36076.0,Real_Face
208,19783.0,17522.0,549.0,553.0,19783.0,13332.0,38330.0,14602.0,23588.0,61329.0,Real_Face
209,34071.0,21148.0,569.0,13938.0,13049.0,14262.0,24531.0,20443.0,26665.0,23588.0,Real_Face
210,607.0,477.0,480.0,478.0,480.0,497.0,480.0,480.0,490.0,482.0,Real_Face
211,617.0,484.0,485.0,483.0,507.0,522.0,484.0,489.0,509.0,491.0,Real_Face
212,638.0,571.0,531.0,540.0,571.0,61329.0,574.0,675.0,672.0,661.0,Real_Face
213,640.0,569.0,514.0,513.0,16575.0,21903.0,531.0,557.0,26665.0,548.0,Real_Face
214,640.0,18038.0,528.0,534.0,21148.0,21148.0,574.0,27877.0,30664.0,65535.0,Real_Face
215,534.0,440.0,479.0,457.0,442.0,443.0,453.0,437.0,442.0,448.0,Real_Face
216,22714.0,14262.0,9435.0,9892.0,10221.0,10221.0,13938.0,13629.0,24531.0,34071.0,Real_Face
217,570.0,451.0,478.0,457.0,484.0,498.0,455.0,453.0,481.0,467.0,Real_Face
218,43806.0,16575.0,543.0,544.0,11357.0,15332.0,561.0,13938.0,26665.0,27877.0,Real_Face
219,564.0,443.0,453.0,437.0,443.0,455.0,452.0,446.0,464.0,452.0,Real_Face
220,65535.0,13332.0,503.0,507.0,11794.0,11151.0,518.0,23588.0,21148.0,26665.0,Real_Face
221,612.0,537.0,527.0,517.0,549.0,555.0,537.0,539.0,585.0,544.0,Real_Face
222,672.0,602.0,623.0,613.0,611.0,607.0,618.0,604.0,610.0,613.0,Real_Face
223,578.0,493.0,486.0,482.0,527.0,12777.0,491.0,494.0,540.0,495.0,Real_Face
224,575.0,30664.0,479.0,476.0,12266.0,11794.0,492.0,27877.0,25554.0,514.0,Real_Face
225,579.0,26665.0,501.0,499.0,11357.0,16575.0,522.0,23588.0,22714.0,21903.0,Real_Face
226,23588.0,23588.0,521.0,530.0,11571.0,13049.0,24531.0,21148.0,23588.0,20443.0,Real_Face
227,574.0,18584.0,490.0,489.0,10759.0,12777.0,499.0,19783.0,19783.0,519.0,Real_Face
228,562.0,13938.0,466.0,464.0,10759.0,9892.0,473.0,16575.0,34071.0,493.0,Real_Face
229,65535.0,30664.0,510.0,509.0,12516.0,8761.0,514.0,24531.0,29204.0,524.0,Real_Face
230,509.0,371.0,392.0,382.0,364.0,368.0,372.0,369.0,380.0,380.0,Real_Face
231,587.0,20443.0,534.0,534.0,13629.0,11357.0,537.0,20443.0,21903.0,38330.0,Real_Face
232,593.0,481.0,496.0,481.0,520.0,523.0,473.0,478.0,494.0,479.0,Real_Face
233,603.0,488.0,493.0,481.0,524.0,9435.0,486.0,489.0,534.0,493.0,Real_Face
234,581.0,481.0,499.0,483.0,503.0,511.0,485.0,486.0,497.0,492.0,Real_Face
235,593.0,488.0,486.0,471.0,497.0,503.0,489.0,491.0,518.0,499.0,Real_Face
236,594.0,455.0,465.0,467.0,433.0,436.0,489.0,463.0,470.0,477.0,Real_Face
237,557.0,16575.0,469.0,467.0,13629.0,18584.0,492.0,38330.0,55753.0,26665.0,Real_Face
238,590.0,488.0,496.0,482.0,516.0,523.0,484.0,489.0,508.0,491.0,Real_Face
239,569.0,18584.0,466.0,465.0,11571.0,13629.0,478.0,29204.0,43806.0,499.0,Real_Face
240,582.0,472.0,481.0,469.0,500.0,502.0,467.0,470.0,484.0,470.0,Real_Face
241,561.0,13049.0,491.0,488.0,13049.0,14602.0,515.0,17522.0,47176.0,22714.0,Real_Face
242,29204.0,14602.0,505.0,495.0,16575.0,14262.0,500.0,26665.0,20443.0,522.0,Real_Face
243,573.0,529.0,486.0,477.0,12025.0,21903.0,489.0,547.0,43806.0,509.0,Real_Face
244,576.0,502.0,480.0,468.0,8518.0,11357.0,480.0,507.0,22714.0,493.0,Real_Face
245,571.0,477.0,490.0,470.0,506.0,509.0,471.0,472.0,483.0,475.0,Real_Face
246,564.0,13938.0,526.0,525.0,10574.0,10759.0,16139.0,32278.0,21903.0,40886.0,Real_Face
247,575.0,481.0,494.0,476.0,511.0,513.0,474.0,477.0,493.0,478.0,Real_Face
248,544.0,476.0,501.0,478.0,482.0,493.0,471.0,471.0,469.0,469.0,Real_Face
249,580.0,483.0,489.0,475.0,503.0,511.0,481.0,484.0,508.0,491.0,Real_Face
250,581.0,485.0,494.0,483.0,505.0,510.0,479.0,482.0,496.0,483.0,Real_Face
251,578.0,489.0,500.0,488.0,511.0,519.0,480.0,484.0,489.0,482.0,Real_Face
252,725.0,644.0,646.0,643.0,690.0,691.0,641.0,638.0,661.0,640.0,Real_Face
